property_type,n_rooms,dist_centre_km,outdoor_space,near_underground,intercept,beta_prop,beta_room,beta_dist,beta_outdoor,beta_under,premium,monthly_rent_gbp,listing_type
Flat,1,1.8017032529944035,Terrace,0,7.505855475922567,0.0,0.1219384232934112,-0.07620860467875093,0.08565059969776416,0.0,0.0,2386.9609377373304,Owner
Flat,5,2.809036072302579,Terrace,0,7.488535035444447,0.0,0.17400941865393987,-0.03521954424473811,0.0594733632205987,0.0,0.0,4573.655460960223,Owner
Flat,1,4.785958701132428,Balcony,0,7.505460814389801,0.0,0.14079068036102696,-0.028810646779558222,0.013037206131781144,0.0,0.0,1871.134145437287,Owner
House,6,5.483537331450488,Nothing,0,7.497206092376732,0.20231432850965228,0.10942543780325899,-0.059135566423495406,0.0,0.0,0.0,3038.9275765756324,Owner
Flat,1,2.8715267185429028,Garden,1,7.520422981315787,0.0,0.14642265793912054,-0.025219019191026374,0.14584638085763788,0.0838891563001726,0.0,2730.0847982446253,Owner
Flat,2,1.630519519523847,Nothing,0,7.460948377321951,0.0,0.13780401451889976,-0.038165086816616234,0.0,0.0,0.0,2110.1259371018805,Owner
Flat,4,4.437015305061612,Terrace,0,7.53208168558997,0.0,0.13957895985927207,-0.043203786186397274,0.1271609959130004,0.0,0.0,3160.3848256654796,Owner
Flat,2,1.4385714268996495,Nothing,0,7.4884040727917975,0.0,0.1772752154135978,-0.05907528669734034,0.0,0.0,0.0,2371.2723088398766,Owner
Flat,2,6.015610986495955,Nothing,0,7.521502685596848,0.0,0.15907024142327095,-0.06931942908046457,0.0,0.0,0.0,1709.9281186471298,Owner
Flat,3,0.6594270519247754,Balcony,0,7.485043430466988,0.0,0.14359182848312776,-0.0008082751902956722,-0.0005042861554731201,0.0,0.0,2559.6412152061334,Owner
Flat,3,6.2814017017844845,Nothing,0,7.493243051113324,0.0,0.1070846426985693,-0.04953736371764011,0.0,0.0,0.0,1914.9650007418288,Owner
Flat,3,0.8634926254160179,Terrace,0,7.505703128678959,0.0,0.15215167443442942,-0.0718189092402496,0.09488098010976882,0.0,0.0,3122.7425395067216,Owner
Flat,3,1.501991939342148,Garden,0,7.4882964331297535,0.0,0.13813306616748744,-0.03921550980119774,0.14715318486651824,0.0,0.0,2962.9350270331443,Owner
House,6,10.304667444481712,Nothing,0,7.485776354434265,0.22539743385347766,0.17453238144508507,-0.0726858519292358,0.0,0.0,0.0,3077.3865760514946,Owner
Flat,2,0.17274003518290787,Nothing,0,7.49205682390265,0.0,0.14523448020560678,-0.09295885772381415,0.0,0.0,0.0,2227.33320632757,Owner
Flat,5,6.304013414871279,Nothing,1,7.526241832719047,0.0,0.15240546490800827,-0.0607733571487874,0.0,0.08831531213248245,0.0,2925.3288547575603,Owner
House,6,5.873324338087093,Nothing,0,7.460545696068976,0.1879612330240623,0.14595088044487775,-0.045082128245235234,0.0,0.0,0.0,3636.955684488001,Owner
Flat,2,4.922635071176399,Terrace,1,7.494682585545584,0.0,0.14893055719232057,-0.04642886954574978,0.1273279022825594,0.11603179533999133,0.0,2604.692774040384,Owner
Flat,2,10.152391384700923,Nothing,0,7.524506582276381,0.0,0.05550135319867987,-0.04229118013482523,0.0,0.0,0.0,1375.933779289287,Owner
Flat,3,5.067231845657506,Terrace,1,7.489891925871205,0.0,0.11769076579734963,-0.04511958049106996,0.10051188900001967,0.12014781973771574,0.0,2409.0412776224653,Owner
House,2,0.2614972661240289,Nothing,1,7.527232896657192,0.20858958776041142,0.15492554823058685,-0.026558523535712916,0.0,0.1265528103186725,0.0,3645.0843163532277,Owner
Flat,6,0.9092480210398429,Nothing,0,7.450344294368119,0.0,0.16845087243212575,-0.034990450524286724,0.0,0.0,0.0,5482.768401654695,Owner
Flat,4,11.317062032428044,Nothing,0,7.468053568139818,0.0,0.17465826424973413,-0.07547992465340253,0.0,0.0,0.0,1693.1385435341215,Owner
Flat,4,4.123183867452813,Terrace,0,7.4850324831342965,0.0,0.17289043720535513,-0.03283700750760747,0.08793161499237866,0.0,0.0,3766.208518605449,Owner
Flat,6,4.2335449531880185,Terrace,0,7.478044208485404,0.0,0.13975485450545366,-0.058281836658029156,0.08746254413326282,0.0,0.0,3394.693110486544,Owner
Flat,9,0.9447712060391983,Nothing,1,7.480446135042518,0.0,0.11416121465456855,-0.08238960262825912,0.0,0.11752264331215731,0.0,5307.491605069354,Owner
Flat,4,16.32824385893698,Balcony,0,7.507225521821604,0.0,0.15340741298824703,-0.05734917268389671,0.05300138462515301,0.0,0.0,1369.6770336894442,Owner
Flat,1,7.024358341366453,Terrace,0,7.472127569679101,0.0,0.12607009306062264,-0.0588052840260342,0.13601594623958668,0.0,0.0,1549.4517334891116,Owner
Flat,4,8.043670596717588,Garden,0,7.500914570194097,0.0,0.13115731834876102,-0.015282943959523322,0.13602258475955023,0.0,0.0,3167.290322227775,Owner
House,2,0.6837651847019477,Garden,0,7.50023384277675,0.17391178395160534,0.15453741205142013,-0.04162685164874626,0.1467652354309172,0.0,0.0,3211.8197568263336,Owner
Flat,4,6.1022553906077315,Terrace,0,7.490944054190056,0.0,0.15078185177977704,-0.06243886602867328,0.09725331992266709,0.0,0.0,2464.2371232874207,Owner
Flat,5,11.128737842802646,Balcony,0,7.538406561128924,0.0,0.17116913365330763,-0.03466859104345631,0.05989272449851367,0.0,0.0,2897.9489837784117,Owner
Flat,3,8.593832681225141,Nothing,0,7.487573513385314,0.0,0.14792631564335051,-0.058108540725959265,0.0,0.0,0.0,1728.1462689686648,Owner
Flat,5,5.616376852890566,Balcony,1,7.537879487460389,0.0,0.1469309795443179,-0.05925279257315813,0.049667973761508416,0.13804794409244295,0.0,3215.632618019107,Owner
Flat,4,2.818974025103242,Nothing,0,7.482462798505032,0.0,0.1458891926877733,-0.038930978163178184,0.0,0.0,0.0,2864.8436739377817,Owner
Flat,6,6.955938333622321,Nothing,0,7.505800479726322,0.0,0.146047292238614,-0.048471603362287785,0.0,0.0,0.0,2998.7171915162817,Owner
Flat,3,0.40297000377174313,Nothing,0,7.502459540896417,0.0,0.12684743245527466,-0.031357816771750174,0.0,0.0,0.0,2473.3899145175305,Owner
Flat,11,16.85463257584858,Garden,0,7.47980075084667,0.0,0.17140795277093449,-0.057475727586572295,0.15128435261015669,0.0,0.0,5280.356898011889,Owner
Flat,1,13.86005891294031,Terrace,0,7.510854843935249,0.0,0.14442829276576505,-0.038135059868807414,0.11182389926189704,0.0,0.0,1557.8805835034466,Owner
Flat,5,5.95097764787726,Terrace,0,7.521797945280028,0.0,0.12954186297070908,-0.02628300648176919,0.12964030799677362,0.0,0.0,3287.0010242945687,Owner
Flat,5,0.3275742042479528,Nothing,1,7.510473081621653,0.0,0.12491249762483604,-0.04738290416597801,0.0,0.1317866844582075,0.0,3958.880858901951,Owner
House,3,13.529799536049003,Balcony,0,7.497459371062568,0.1914362837332649,0.1832773737731772,-0.033883727492387654,0.06124859047230492,0.0,0.0,2473.003431774056,Owner
Flat,3,5.314591025511674,Nothing,0,7.524476354541523,0.0,0.1779726659693353,-0.004150209883215621,0.0,0.0,0.0,2807.717324426854,Owner
Flat,3,14.689340423141864,Balcony,0,7.511543249403405,0.0,0.13646106895738994,-0.043169409508903175,0.022049926477539422,0.0,0.0,1484.9150428840558,Owner
Flat,2,1.9463349327887323,Garden,0,7.504642536432035,0.0,0.1574225897465435,-0.05988319688200595,0.13200488867811078,0.0,0.0,2414.2265505987943,Owner
House,2,6.4364861046200685,Nothing,0,7.436908969447774,0.1907759412782928,0.18080545320308772,-0.06121290378895713,0.0,0.0,0.0,1797.0014920849485,Owner
Flat,4,2.1972777168263424,Nothing,0,7.492080909087803,0.0,0.14730900348517306,-0.022112890409710532,0.0,0.0,0.0,3093.9821784937612,Owner
Flat,5,3.7610643847673684,Nothing,1,7.5133392483950825,0.0,0.10909774209936271,-0.035679086176036476,0.0,0.11462080128357068,0.0,3210.3490523922255,Owner
Flat,5,0.6840472479391355,Garden,0,7.471588417421237,0.0,0.18140106654075716,-0.04188638804028008,0.1490959292433516,0.0,0.0,4905.06916652336,Owner
House,3,5.703918997921389,Nothing,0,7.432970544760844,0.20463246492525938,0.17200524682298834,-0.06674309270660099,0.0,0.0,0.0,2293.068854052636,Owner
Flat,3,2.0749867516418568,Nothing,1,7.476633926803096,0.0,0.18739021739310918,-0.022572420087273535,0.0,0.09503637594529322,0.0,3183.7796061588174,Owner
Flat,2,10.773930825002635,Balcony,1,7.490223146921802,0.0,0.15842232327433106,-0.048237265739098534,0.05616992576458356,0.07437335325230957,0.0,1811.5227204965795,Owner
Flat,2,0.05637080062329019,Garden,1,7.459594266320927,0.0,0.14819099318013368,-0.017586761299562416,0.15790199280528563,0.13584614317638877,0.0,3221.7517225308457,Owner
House,3,7.248320801172082,Balcony,0,7.484427634009225,0.20332924916267872,0.15158925880198726,-0.050160437736382464,0.05491746011242529,0.0,0.0,2460.3284232110345,Owner
Flat,4,2.5243762801022056,Nothing,0,7.500022785188715,0.0,0.1917966489479541,-0.07032714133417109,0.0,0.0,0.0,3172.4444963966725,Owner
Flat,2,1.3181090609897408,Nothing,1,7.47387959612066,0.0,0.17851147815587576,-0.02827184725192243,0.0,0.11305109758057609,0.0,2468.9209016080913,Owner
Flat,4,3.121840064191781,Garden,1,7.481380699627722,0.0,0.15759788282303383,-0.05885351216082133,0.18549068527680904,0.07872253833113826,0.0,3828.180296456084,Owner
Flat,3,7.103974074607087,Terrace,0,7.521555383237501,0.0,0.2021008352483727,-0.0630239084105764,0.11691339756322769,0.0,0.0,2224.0805865112666,Owner
Flat,6,0.8361553333133172,Garden,0,7.491419442786307,0.0,0.1734308769201733,-0.06212821609136206,0.16497434739826902,0.0,0.0,5887.4834208516795,Owner
House,2,0.4620577646682731,Nothing,0,7.470859415645347,0.19525939668843006,0.1509133725248305,-0.07985642962070921,0.0,0.0,0.0,2618.1604072183427,Owner
Flat,2,1.5624985073974715,Nothing,1,7.5030510860942,0.0,0.14598646232421394,-0.07409043058228869,0.0,0.10083739059375703,0.0,2478.276013388526,Owner
House,4,6.571329087166877,Nothing,0,7.5069080853889325,0.21531609933204898,0.15840831746804515,-0.08674695711628544,0.0,0.0,0.0,2340.347420226994,Owner
Flat,2,8.42594531198787,Garden,0,7.496325612663425,0.0,0.1455762433043484,-0.033480076926744075,0.13389588842742162,0.0,0.0,1774.6273613586613,Owner
Flat,3,2.924178960542783,Nothing,0,7.493126744250345,0.0,0.15068477606414502,-0.06326236772269814,0.0,0.0,0.0,2337.1409490148376,Owner
Flat,2,1.5954110397128614,Garden,0,7.479912797085044,0.0,0.13427185204831618,-0.04045346997544171,0.15115854577268928,0.0,0.0,2483.2623852651295,Owner
Flat,4,0.4852532461853464,Terrace,0,7.552034028732437,0.0,0.15258812122021592,-0.03581513150165913,0.09664595765311018,0.0,0.0,3397.7855987496077,Owner
Flat,3,6.504489530269858,Terrace,1,7.476670734182884,0.0,0.1514423841709506,-0.024667245803171624,0.09420786906987023,0.09979340578288408,0.0,2855.84069743336,Owner
House,4,1.277617444503303,Balcony,0,7.498717268939551,0.2174160367617316,0.17849879296114296,-0.053722987883206244,0.07771593962243413,0.0,0.0,4464.44419503989,Owner
Flat,3,1.6945135476218474,Terrace,0,7.507833997058509,0.0,0.16394841598139223,-0.00974802104006569,0.035524146970216386,0.0,0.0,3053.8642346907,Owner
Flat,1,0.5401480050358144,Garden,1,7.519537460205016,0.0,0.12812741094460864,-0.08900960358116965,0.15182925326901023,0.0622755436460391,0.0,2214.024619266977,Owner
Flat,4,4.4282781697874665,Balcony,0,7.490092725293074,0.0,0.16723799540749515,-0.05727530044765574,0.04026976727475125,0.0,0.0,2957.61684150827,Owner
Flat,5,8.272788639020973,Nothing,0,7.503775731141515,0.0,0.13177813577012493,-0.04341454011306332,0.0,0.0,0.0,2235.629847664385,Owner
Flat,3,12.45884923879174,Garden,0,7.486289939066845,0.0,0.1405958210096855,-0.0712142384271574,0.15437359032799058,0.0,0.0,1423.804462220432,Owner
Flat,3,0.40019605367207506,Garden,0,7.505891375360065,0.0,0.18401731511422448,-0.017488485092236362,0.13626960788445966,0.0,0.0,3582.197184266135,Owner
Flat,2,17.76051405433144,Garden,0,7.4605305756390905,0.0,0.15470034847064537,-0.04073515378790316,0.15765713077511787,0.0,0.0,1240.6664957401617,Owner
Flat,5,0.05905376526367002,Terrace,0,7.523765968595993,0.0,0.1601359945705847,-0.07812685390668148,0.09309876027597071,0.0,0.0,4224.866227259028,Owner
Flat,4,5.263201007588332,Garden,0,7.505250737649713,0.0,0.11966081380437803,-0.07191865306941549,0.14450878100764447,0.0,0.0,2473.381265731712,Owner
Flat,3,6.483757597708451,Nothing,0,7.513243865842443,0.0,0.20920072337773502,-0.03766166511381906,0.0,0.0,0.0,2658.2558840200927,Owner
House,4,1.1965656256432065,Garden,0,7.494592626262728,0.18511066583167335,0.12103392685539069,-0.04442602865089735,0.16289895933235304,0.0,0.0,3944.8203742211963,Owner
Flat,6,2.574788283846243,Balcony,0,7.456289641201151,0.0,0.15776320399161622,-0.015789196717022856,0.04469294864980635,0.0,0.0,4998.029664785991,Owner
Flat,6,2.2577468166226504,Nothing,1,7.477844187628372,0.0,0.05148555143074307,-0.05849632344686531,0.0,0.11721112641861037,0.0,2303.8282667529384,Owner
Flat,2,3.619406518490575,Nothing,0,7.491355108044317,0.0,0.13781069048860045,-0.09077504079513274,0.0,0.0,0.0,1715.0590763183682,Owner
House,3,0.7041091911558515,Garden,0,7.526531035583819,0.18287268443694074,0.14992413804946164,-0.02924033774851823,0.10267549596774979,0.0,0.0,3438.503446886924,Owner
Flat,5,5.33991025902065,Terrace,0,7.495546309622459,0.0,0.12919591252427343,-0.046775702443831335,0.08737298078762365,0.0,0.0,3093.2800676652128,Owner
Flat,4,1.747334166514053,Nothing,0,7.5189953251996196,0.0,0.15622053172740039,-0.048633024312992316,0.0,0.0,0.0,3141.427059086905,Owner
Flat,6,2.4725685420956416,Garden,0,7.499219094439772,0.0,0.16605510388335282,-0.06173257695530793,0.18087174746514562,0.0,0.0,4921.306774953055,Owner
House,3,3.3073394540852945,Garden,0,7.481579575338857,0.20514438107673127,0.17226703269526042,-0.033171415475267384,0.09529862109142817,0.0,0.0,3667.5406062965103,Owner
House,3,0.7740854008462057,Terrace,0,7.489391728605633,0.17163620991185544,0.24598186023661522,-0.08944341495674835,0.13142216884883529,0.0,0.0,4672.854550510759,Owner
Flat,3,0.11128556828764834,Nothing,0,7.508058737284911,0.0,0.15019630075297036,-0.05273650371455498,0.0,0.0,0.0,2908.2383031901327,Owner
Flat,2,4.829608624710654,Garden,1,7.5115729548650085,0.0,0.13688522369070774,-0.046470351398162975,0.1288656438660757,0.12038686993872631,0.0,2446.020735429158,Owner
House,2,1.761267832080411,Garden,0,7.480885415599081,0.21364550591812295,0.14558271304385312,-0.06789957322415412,0.1261315479328123,0.0,0.0,2717.9378535522483,Owner
Flat,4,8.09016966076461,Balcony,1,7.499933359633861,0.0,0.13505583744091768,-0.03814961372543885,0.048077653436477366,0.10379162060742152,0.0,2752.6244381986935,Owner
Flat,4,0.5163327019137088,Balcony,0,7.500631832091836,0.0,0.16418159909517274,-0.03346383157782895,0.057766584511659766,0.0,0.0,3506.740053371881,Owner
House,3,9.500928557372818,Nothing,0,7.513025082617753,0.20965289693381847,0.08963499389475568,-0.04008709971814021,0.0,0.0,0.0,1967.1242102505244,Owner
House,3,4.695463744626308,Nothing,0,7.52418948613827,0.17926223424528862,0.18254867466208888,-0.04579572220075543,0.0,0.0,0.0,2896.229319177541,Owner
House,1,8.45399569140422,Nothing,0,7.4714655526109945,0.19787521113245277,0.15645471995597993,-0.05044527636027669,0.0,0.0,0.0,1605.141358590393,Owner
House,3,6.525169883761047,Garden,0,7.481340902601646,0.21221199977780755,0.1611099748753139,-0.03658175964581825,0.14390310512157561,0.0,0.0,3257.4864347569996,Owner
Flat,5,0.8412528170655619,Garden,1,7.459705626608597,0.0,0.14749432334595786,-0.037961116910705396,0.14791758860672113,0.11687690666079312,0.0,4490.948754337136,Owner
Flat,3,0.06242157297721013,Balcony,0,7.534776394594034,0.0,0.14735050672284383,-0.030559889727081985,0.06300632700364538,0.0,0.0,3079.491159021963,Owner
Flat,3,0.20086990130776836,Garden,0,7.500372674656318,0.0,0.1102680491411417,-0.05697397532349636,0.17773742550872085,0.0,0.0,3213.2456184787957,Owner
Flat,4,1.588678622305969,Balcony,0,7.466763045785957,0.0,0.15603735739958408,-0.02822640946487491,0.02591424402431694,0.0,0.0,3534.4287136601984,Owner
Flat,7,6.053764383245727,Nothing,0,7.54134324101936,0.0,0.14112499341483764,-0.05912635714400589,0.0,0.0,0.0,3452.2262879257996,Owner
Flat,1,9.888101481807208,Nothing,0,7.49387906068845,0.0,0.14267143104189375,-0.03586700182919313,0.0,0.0,0.0,1726.1599445774466,Owner
Flat,4,0.2823530754812391,Garden,0,7.500239078583525,0.0,0.13581511934123638,-0.04545323164294375,0.14486332850960787,0.0,0.0,3572.076378866869,Owner
Flat,2,5.603130448897419,Garden,1,7.504034181868043,0.0,0.13090292766868905,-0.04856179298112915,0.16106081599790317,0.0824079745559628,0.0,2151.6663494324157,Owner
Flat,4,1.612665010803538,Nothing,1,7.513599521495991,0.0,0.14543092475613562,-0.05677751075560009,0.0,0.10217286321347294,0.0,3226.08178341034,Owner
Flat,4,4.180095607727782,Nothing,0,7.458874529007881,0.0,0.1379060870982704,-0.05561360017562373,0.0,0.0,0.0,2427.273787704842,Owner
Flat,3,8.446835340496202,Garden,0,7.495131930718489,0.0,0.20491395514739635,-0.0868626841706838,0.14584273303942127,0.0,0.0,1817.5164019932292,Owner
House,4,5.74379320046014,Terrace,1,7.51431780892661,0.17260986254010238,0.1720994438232426,-0.07694468358209117,0.0887954515469873,0.08196875009627563,0.0,3351.072067855526,Owner
Flat,3,3.6889072385770483,Balcony,1,7.506403982637045,0.0,0.14428648091390842,-0.06530318738491406,0.04322696233956325,0.07670118320989673,0.0,2737.0948951922833,Owner
Flat,3,3.8483273185848037,Garden,0,7.4962096676368475,0.0,0.12913343308465097,-0.047030955012321636,0.16043966499937218,0.0,0.0,2737.897559272657,Owner
Flat,3,2.956124523380361,Garden,0,7.486484193830057,0.0,0.12163956369539794,-0.08743731946022172,0.14105295385167774,0.0,0.0,2215.882821555909,Owner
House,3,6.36492048713588,Nothing,0,7.467347557859661,0.23484225705877196,0.11739855158321696,-0.08795492547992206,0.0,0.0,0.0,1841.482596189051,Owner
Flat,2,6.7193823999528535,Garden,0,7.436044549180958,0.0,0.15739955055199925,-0.08691351391057184,0.1540908557354946,0.0,0.0,1400.6348457860825,Owner
Flat,5,1.2557595968967012,Garden,1,7.461683457886877,0.0,0.13704128413515193,-0.010453922313225276,0.12910171895815323,0.09072880971054308,0.0,4710.5406590947305,Owner
Flat,4,1.9890045466735515,Garden,0,7.507210197463676,0.0,0.1302490616874326,-0.061249361643263306,0.15280686847969988,0.0,0.0,3433.4120923874534,Owner
Flat,2,0.9825118826747854,Nothing,1,7.5026115761388095,0.0,0.14800919852229505,-0.048538143222297006,0.0,0.1333311668296236,0.0,2683.6968549117264,Owner
House,3,2.996422586092646,Terrace,0,7.486632539364158,0.19403866353753024,0.15464358171332468,-0.03707051271639404,0.12173274151613644,0.0,0.0,3403.191127545466,Owner
Flat,1,2.6310558705884923,Garden,1,7.5019675949564375,0.0,0.1352439886969983,-0.03063712520945147,0.10074010496068986,0.08498799548896535,0.0,2273.3681792825687,Owner
Flat,5,0.899370359005442,Garden,1,7.537405900729707,0.0,0.1531298511336812,-0.05302110356426833,0.14505796227872358,0.0948258592607474,0.0,5231.186089187564,Owner
House,6,0.09710867455377295,Nothing,1,7.50027085533597,0.21217779389843486,0.17755405566055488,-0.030524960010952683,0.0,0.10734868216094134,0.0,7474.523578415668,Owner
House,1,8.966485331186743,Nothing,1,7.491152001182165,0.18125428376211908,0.26424988187188847,-0.051178394085684524,0.0,0.07842264701226467,0.0,1999.0994496081507,Owner
Flat,2,0.3763371598117357,Nothing,0,7.560926759817742,0.0,0.16367048522602576,-0.05444231831222379,0.0,0.0,0.0,2465.218919315183,Owner
House,4,6.20763056000291,Garden,0,7.504256445555327,0.17855646982350407,0.14659481195958468,-0.06052225622955117,0.16185971846876251,0.0,0.0,2830.3172941223456,Owner
Flat,4,4.443358970572763,Terrace,0,7.488603649737369,0.0,0.1392517224559929,-0.05295473774321834,0.07781267192125793,0.0,0.0,2723.4812088692615,Owner
Flat,5,3.392841340341267,Balcony,0,7.529228181784937,0.0,0.12383574072022888,-0.04922861326650189,0.01735991623318632,0.0,0.0,3154.329785265684,Owner
Flat,2,0.2659652829162651,Garden,1,7.487334578731109,0.0,0.14720103282915825,-0.06598337435933656,0.1609288533833322,0.10472807936700732,0.0,3070.9052273852676,Owner
Flat,2,5.886061089882069,Terrace,0,7.503154909702782,0.0,0.250145451672177,-0.043953958007586856,0.09026316648170427,0.0,0.0,2656.6731351925323,Owner
Flat,3,12.946990752109697,Garden,0,7.508644943672962,0.0,0.14500780593380963,-0.0549806686704452,0.16916477134024768,0.0,0.0,1547.7293807276983,Owner
Flat,6,4.253814850577908,Terrace,0,7.532492688061613,0.0,0.18890891778849836,-0.030169060183152317,0.07522495838046867,0.0,0.0,5268.946642595425,Owner
Flat,2,1.4776722931872175,Nothing,0,7.488561365686134,0.0,0.1617946956404407,-0.0477203485017878,0.0,0.0,0.0,2215.225965986838,Owner
Flat,5,8.66404629392607,Garden,0,7.518604387555866,0.0,0.1819292419664433,-0.07397631949469717,0.15599753915026773,0.0,0.0,2588.6728316760023,Owner
House,2,2.272004591399563,Terrace,1,7.473482904687416,0.20751640090827442,0.1521983699938493,-0.039626685242928186,0.07522354333974415,0.11318116193711973,0.0,3303.125997385246,Owner
Flat,3,12.675706655369188,Garden,0,7.500845002427688,0.0,0.11513431408959127,-0.058605056137692034,0.18760180323980052,0.0,0.0,1495.138007977926,Owner
House,3,1.8542168548539906,Nothing,0,7.50545703351288,0.18965720238043618,0.14216266418674978,-0.03890767054492285,0.0,0.0,0.0,3536.2763490993093,Owner
Flat,4,5.677721072171193,Nothing,0,7.510340758326011,0.0,0.1543325221687103,-0.04328668154702994,0.0,0.0,0.0,2587.482594337583,Owner
House,2,5.255239160688482,Nothing,0,7.5460633578461485,0.209482605817811,0.13415891118508164,-0.06539617200072599,0.0,0.0,0.0,2129.70260682665,Owner
Flat,5,3.2670047416538663,Nothing,0,7.500395959103123,0.0,0.15215983963775517,-0.06613476837012718,0.0,0.0,0.0,3247.4753408246984,Owner
Flat,2,9.921832069336737,Balcony,1,7.49997501422287,0.0,0.14733748406148714,-0.04090981112826249,0.05378533623228527,0.10403092252310778,0.0,1863.8530956232278,Owner
House,3,4.36614217547532,Garden,1,7.496068702695435,0.1845960657230991,0.15876131646916344,-0.033012603647738385,0.14210744482628085,0.08150046289944961,0.0,3883.531480192539,Owner
Flat,4,0.5882728833739955,Nothing,0,7.496558886202747,0.0,0.1723534663022399,-0.09412884103380263,0.0,0.0,0.0,3301.0851500678586,Owner
House,4,4.781495887759237,Garden,1,7.51319210961936,0.20617757547507046,0.1460453868691094,-0.041738209348869015,0.137706775620881,0.08119596644690069,0.0,4208.593044812211,Owner
Flat,2,7.230967446929374,Garden,1,7.507404347871032,0.0,0.12238605128374785,-0.04784860147800497,0.13535827423791227,0.11707842571221799,0.0,2093.3680180212114,Owner
Flat,2,6.431458107362607,Garden,0,7.52686967963586,0.0,0.1429187150893104,-0.07532781991467455,0.1324189989130426,0.0,0.0,1735.7041361943532,Owner
Flat,4,11.217035474498232,Nothing,0,7.494242707216843,0.0,0.1393038411516996,-0.05610837369221079,0.0,0.0,0.0,1660.2365579211992,Owner
House,3,5.228183369743372,Balcony,1,7.51784278680541,0.21425609300013618,0.11713246440372861,-0.021219822686366522,0.071538608840774,0.11904965660458651,0.0,3417.5709338683105,Owner
Flat,3,6.05795940164194,Nothing,0,7.5138139707066705,0.0,0.14931365152507242,-0.04053032905017938,0.0,0.0,0.0,2221.548730768091,Owner
Flat,5,1.4956958155587599,Terrace,0,7.506087635360812,0.0,0.24838122821043426,-0.0297831645116707,0.08068798028902863,0.0,0.0,6247.549254087577,Owner
Flat,4,2.5251974291407038,Nothing,0,7.511720184491099,0.0,0.13809582740264378,-0.019082980200602864,0.0,0.0,0.0,2959.783417234847,Owner
House,1,0.3540229693411113,Nothing,0,7.508018679414946,0.21914867253331072,0.3146529353584247,-0.05618694112292724,0.0,0.0,0.0,3187.4093536051164,Owner
Flat,3,0.01048207256796279,Garden,1,7.499013409349321,0.0,0.16344110686288132,-0.048276063297036105,0.17844876656552341,0.14788548538791846,0.0,4211.284021408687,Owner
House,4,4.100621674325783,Garden,0,7.499391018159638,0.1904924484454289,0.0923056947791743,-0.05152426178800829,0.17733457335078512,0.0,0.0,2951.645087277082,Owner
Flat,4,0.03259645361496197,Nothing,0,7.470369972520439,0.0,0.2009157080317291,-0.07571364122954016,0.0,0.0,0.0,4434.423430158718,Owner
House,4,0.22434713666015016,Nothing,1,7.478888450571935,0.18149763308411568,0.14615992463956567,-0.015028212459367536,0.0,0.062308910042590926,0.0,4250.634955860941,Owner
Flat,1,7.373094985291093,Garden,1,7.49761827854421,0.0,0.1297426190180404,-0.07374533631293145,0.17448175541513083,0.09894874774714213,0.0,1486.0498793056393,Owner
House,7,12.260875790334522,Garden,0,7.510001028119929,0.2082215371162401,0.1405596655846068,-0.05591758016258769,0.1404172687194767,0.0,0.0,3590.915240068833,Owner
House,2,3.1284338604067736,Terrace,0,7.509948980580444,0.20629959098587478,0.127831452922254,-0.040298104775308353,0.0727950688903577,0.0,0.0,2628.3606363988733,Owner
Flat,3,11.865650754022843,Garden,0,7.494674319387683,0.0,0.11993106190300842,-0.04703591043307092,0.16804102225723627,0.0,0.0,1862.4409255623432,Owner
Flat,6,18.604929656163783,Nothing,0,7.482976284192656,0.0,0.14919013602319106,0.00011624556592845087,0.0,0.0,0.0,4421.954419299531,Owner
Flat,5,5.743042733808541,Nothing,0,7.503915499096096,0.0,0.17437725842518087,-0.06657827936617644,0.0,0.0,0.0,3062.185664131177,Owner
Flat,2,1.294622886014118,Garden,0,7.497347505991137,0.0,0.14809286570594296,-0.056238103750840276,0.14724981248343944,0.0,0.0,2679.2946075807354,Owner
Flat,5,1.9562177673943184,Nothing,1,7.477143084453874,0.0,0.1490948557933262,-0.04525783660927264,0.0,0.13215153085220804,0.0,4047.8613609949025,Owner
Flat,4,1.6837467538541573,Nothing,0,7.512835877087846,0.0,0.1645918394014534,-0.07885136604958154,0.0,0.0,0.0,3122.048198007558,Owner
Flat,3,9.99318047480948,Garden,0,7.51992192212687,0.0,0.13479807958349826,-0.03258691809535321,0.1400516402285902,0.0,0.0,2389.7237048937573,Owner
Flat,3,2.538636660672346,Terrace,0,7.497942643737044,0.0,0.17466397888028484,-0.05190033248299469,0.11439777526271326,0.0,0.0,2946.3100601152883,Owner
House,3,9.005360193902938,Nothing,0,7.468803227597375,0.19492033407136106,0.14081982841061108,-0.055002466516918,0.0,0.0,0.0,2016.9125053605735,Owner
Flat,2,1.2246508525633728,Terrace,0,7.4975976016781996,0.0,0.15149797297964837,-0.06407583268025586,0.08484970404552632,0.0,0.0,2545.429937032186,Owner
House,2,12.707988293294024,Garden,0,7.500378341534066,0.22083730512395633,0.16023846510009077,-0.03463389267447658,0.1203908036881901,0.0,0.0,2239.3392639369395,Owner
House,4,6.240710619818705,Garden,0,7.471713038538591,0.18075744193609947,0.1503216869788939,-0.02428142586730843,0.1680596491544372,0.0,0.0,3843.9144178241218,Owner
Flat,5,2.2286194428607744,Garden,0,7.508785731370128,0.0,0.1600403923613183,-0.06453322161180466,0.1408368082429202,0.0,0.0,4106.481285667083,Owner
